iid1	iid2	max_ibd	sum_ibd_8	n_ibd_8	sum_ibd_12	n_ibd_12	sum_ibd_16	n_ibd_16	sum_ibd_20	n_ibd_20	frac_gp1	frac_gp2
RKF142	RKC031	31.2662	31.2662	1	31.2662	1	31.2662	1	31.2662	1	0.8843655808205012	0.913119695307278
RKC030	RKF142	31.2662	31.2662	1	31.2662	1	31.2662	1	31.2662	1	0.7986707527776726	0.8843655808205012
RKC030	RKC020	31.2662	31.2662	1	31.2662	1	31.2662	1	31.2662	1	0.7986707527776726	0.9128674662328328
RKC031	RKC020	31.255198	31.255198	1	31.255198	1	31.255198	1	31.255198	1	0.913119695307278	0.9128674662328328
RKF010	RKC038	31.230897	31.230897	1	31.230897	1	31.230897	1	31.230897	1	0.821850604719206	0.914607846846506
RKC030	RKF010	31.129497	31.129497	1	31.129497	1	31.129497	1	31.129497	1	0.7986707527776726	0.821850604719206
RKF081	RKF129	20.181203	31.126803	2	20.181203	1	20.181203	1	20.181203	1	0.6682304869282282	0.8947195843264854
RKC016	RKC028	19.1077	31.033111	2	19.1077	1	19.1077	1	0	0	0.900899196650398	0.9073184265950336
RKF042	RKC051	21.503103000000003	31.028402	2	21.503103000000003	1	21.503103000000003	1	21.503103000000003	1	0.8349412936829228	0.8862951332400085
RKF231	RKF155	21.245903	31.005004000000003	2	21.245903	1	21.245903	1	21.245903	1	0.7193447088645908	0.8712748918567843
RKF156	RKC038	30.958903	30.958903	1	30.958903	1	30.958903	1	30.958903	1	0.6884592586987502	0.914607846846506
RKC032	RKC043	30.863202	30.863202	1	30.863202	1	30.863202	1	30.863202	1	0.9009748653727316	0.9098785517006546
RKF156	RKC039	30.842102	30.842102	1	30.842102	1	30.842102	1	30.842102	1	0.6884592586987502	0.9075075984008676
RKF040	RKC042	18.193	30.785596000000005	2	30.785596000000005	2	18.193	1	0	0	0.6047065945291513	0.9127161287881654
RKF010	RKC039	30.751705	30.751705	1	30.751705	1	30.751705	1	30.751705	1	0.821850604719206	0.9075075984008676
KUP017	KUP011	17.46929883956909	30.72069883956909	2	30.72069883956909	2	17.46929883956909	1	0	0	0.8511470117160405	0.890557804598136
RKF199	RKC039	20.650303	30.696702	2	20.650303	1	20.650303	1	20.650303	1	0.8234396478882121	0.9075075984008676
RKF023	RKF139	16.138697	30.685699	2	30.685699	2	16.138697	1	0	0	0.8495075227321454	0.8723973112380664
RKF062	RKC016	16.60320162773132	30.67789673805236	2	30.67789673805236	2	16.60320162773132	1	0	0	0.6632363512542091	0.900899196650398
RKF013	RKC031	30.536997	30.536997	1	30.536997	1	30.536997	1	30.536997	1	0.7564223828080663	0.913119695307278
RKF013	RKC045	30.433697	30.433697	1	30.433697	1	30.433697	1	30.433697	1	0.7564223828080663	0.9039511684511874
RKF156	RKC031	30.428797000000003	30.428797000000003	1	30.428797000000003	1	30.428797000000003	1	30.428797000000003	1	0.6884592586987502	0.913119695307278
RKF144	RKC029	30.4237	30.4237	1	30.4237	1	30.4237	1	30.4237	1	0.5732410174920863	0.8196183774103641
RKF156	RKC002	30.323297	30.323297	1	30.323297	1	30.323297	1	30.323297	1	0.6884592586987502	0.9120729446483296
RKF156	RKC030	30.2625	30.2625	1	30.2625	1	30.2625	1	30.2625	1	0.6884592586987502	0.7986707527776726
RKF088	RKF109	17.2033	30.240504999999995	2	30.240504999999995	2	17.2033	1	0	0	0.8226829606648759	0.862081142093249
RKF013	RKC039	30.2248	30.2248	1	30.2248	1	30.2248	1	30.2248	1	0.7564223828080663	0.9075075984008676
RKF210	RKC007	19.349706	30.180311	2	19.349706	1	19.349706	1	0	0	0.8723720883306219	0.8689669958256088
RKF124	RKF237	21.1499	30.10679725875854	2	21.1499	1	21.1499	1	21.1499	1	0.880720870694765	0.8981751226463874
RKF099	RKF061	10.6848	30.079096	3	0	0	0	0	0	0	0.7340622753584806	0.7619840338995876
RKF226	RKC021	16.697305	30.018404	2	30.018404	2	16.697305	1	0	0	0.8836341165046094	0.8912388230991386
RKC033	RKF199	29.951108	29.951108	1	29.951108	1	29.951108	1	29.951108	1	0.5941381963098886	0.8234396478882121
RKF199	RKC047	29.950905	29.950905	1	29.950905	1	29.950905	1	29.950905	1	0.8234396478882121	0.8680463597038831
RKF231	RKC045	29.948694	29.948694	1	29.948694	1	29.948694	1	29.948694	1	0.7193447088645908	0.9039511684511874
KFJ009	KFJ032	11.269301	29.8931094	3	0	0	0	0	0	0	0.722384069211658	0.8813388319271562
RKF231	RKC047	29.873002	29.873002	1	29.873002	1	29.873002	1	29.873002	1	0.7193447088645908	0.8680463597038831
RKF158	RKF020	18.5328	29.8728936	2	18.5328	1	18.5328	1	0	0	0.7125345238545647	0.8534044619323269
RKC033	RKF010	16.724700000000002	29.86040141792297	2	29.86040141792297	2	16.724700000000002	1	0	0	0.5941381963098886	0.821850604719206
RKC033	RKF141	16.1279	29.814300000000003	2	29.814300000000003	2	16.1279	1	0	0	0.5941381963098886	0.8961572900508241
RKF011	RKF061	10.2712035	29.8031089	3	0	0	0	0	0	0	0.707653891264046	0.7619840338995876
RKF040	RKF231	11.84739917516708	29.79629517516708	3	0	0	0	0	0	0	0.6047065945291513	0.7193447088645908
RKC033	RKC020	16.624397	29.76009841792297	2	29.76009841792297	2	16.624397	1	0	0	0.5941381963098886	0.9128674662328328
RKC033	RKF231	29.593897	29.593897	1	29.593897	1	29.593897	1	29.593897	1	0.5941381963098886	0.7193447088645908
RKF037	RKC042	29.555398	29.555398	1	29.555398	1	29.555398	1	29.555398	1	0.8975193270528293	0.9127161287881654
RKC033	RKF036	29.490098	29.490098	1	29.490098	1	29.490098	1	29.490098	1	0.5941381963098886	0.7646450506349867
RKF210	RKC039	20.130706	29.425806	2	20.130706	1	20.130706	1	20.130706	1	0.8723720883306219	0.9075075984008676
RKF040	RKC047	18.3415	29.4141	2	18.3415	1	18.3415	1	0	0	0.6047065945291513	0.8680463597038831
RKF013	RKF032	14.788201	29.259598	2	29.259598	2	0	0	0	0	0.7564223828080663	0.8903181869774129
RKF198	RKF132	29.228103	29.228103	1	29.228103	1	29.228103	1	29.228103	1	0.872283808154566	0.9051997023696922
RKF231	RKC038	29.203498	29.203498	1	29.203498	1	29.203498	1	29.203498	1	0.7193447088645908	0.914607846846506
RKF231	RKC030	29.201102	29.201102	1	29.201102	1	29.201102	1	29.201102	1	0.7193447088645908	0.7986707527776726
RKF231	RKC002	29.201102	29.201102	1	29.201102	1	29.201102	1	29.201102	1	0.7193447088645908	0.9120729446483296
RKF231	RKC031	29.201102	29.201102	1	29.201102	1	29.201102	1	29.201102	1	0.7193447088645908	0.913119695307278
RKF032	RKC020	14.603794	29.198194	2	29.198194	2	0	0	0	0	0.8903181869774129	0.9128674662328328
RKC016	RKF117	28.945500000000003	28.945500000000003	1	28.945500000000003	1	28.945500000000003	1	28.945500000000003	1	0.900899196650398	0.9103325640346562
RKF109	RKC016	28.917402	28.917402	1	28.917402	1	28.917402	1	28.917402	1	0.862081142093249	0.900899196650398
RKF231	RKC039	28.822595	28.822595	1	28.822595	1	28.822595	1	28.822595	1	0.7193447088645908	0.9075075984008676
KFJ008	RKF039	10.2370024	28.629304493338008	3	0	0	0	0	0	0	0.6727327759070788	0.7397122066260577
RKF158	RKF016	17.511594	28.539893	2	17.511594	1	17.511594	1	0	0	0.7125345238545647	0.8520802592914886
RKF160	RKC038	28.4033	28.4033	1	28.4033	1	28.4033	1	28.4033	1	0.8971157605337167	0.914607846846506
KUP022	KFJ029	12.12267875671386	28.373876756713862	3	12.12267875671386	1	0	0	0	0	0.7754152321138058	0.8771392178376402
RKF142	RKC038	28.345406	28.345406	1	28.345406	1	28.345406	1	28.345406	1	0.8843655808205012	0.914607846846506
KUP022	KUP004	9.823102	28.307104	3	0	0	0	0	0	0	0.7754152321138058	0.8794218909613711
RKF099	RKF046	28.28209400177002	28.28209400177002	1	28.28209400177002	1	28.28209400177002	1	28.28209400177002	1	0.7340622753584806	0.911997275925996
RKF155	RKC016	16.796198	28.218397	2	16.796198	1	16.796198	1	0	0	0.8712748918567843	0.900899196650398
KUP002	KFJ018	10.861802	28.2017946	3	0	0	0	0	0	0	0.869257059261221	0.9185804547690212
KFJ020	KFJ036	27.8206	27.8206	1	27.8206	1	27.8206	1	27.8206	1	0.6489601856405988	0.8957537235317115
KFJ028	KUP022	14.2595	27.766795	2	27.766795	2	0	0	0	0	0.6515833680148311	0.7754152321138058
RKF064	RKF110	27.69880294799804	27.69880294799804	1	27.69880294799804	1	27.69880294799804	1	27.69880294799804	1	0.6012006103943601	0.9016306609662896
RKF172	RKF182	17.457000999999998	27.6812	2	17.457000999999998	1	17.457000999999998	1	0	0	0.7945972532253793	0.8842899120981675
HNJ016	KFJ049	10.346399	27.64831008377685	3	0	0	0	0	0	0	0.5541598880102909	0.7891238823099138
RKF176	RKF113	27.602804	27.602804	1	27.602804	1	27.602804	1	27.602804	1	0.7850377713038982	0.8159484443771834
KFJ039	KFJ038	10.330796	27.550697000000003	3	0	0	0	0	0	0	0.7446432850314656	0.8908226451263037
RKF081	RKF109	18.767989	27.3833874	2	18.767989	1	18.767989	1	0	0	0.6682304869282282	0.862081142093249
RKF034	RKC042	27.343798000000003	27.343798000000003	1	27.343798000000003	1	27.343798000000003	1	27.343798000000003	1	0.8514370751516527	0.9127161287881654
RKF185	RKC020	17.419	27.340098	2	17.419	1	17.419	1	0	0	0.8066664144375922	0.9128674662328328
RKF162	RKF089	16.259003	27.058804	2	16.259003	1	16.259003	1	0	0	0.8697615174101119	0.8822468565951598
RKF011	RKC045	17.035902	27.024702	2	17.035902	1	17.035902	1	0	0	0.707653891264046	0.9039511684511874
RKF118	RKF139	15.944296	27.009994	2	15.944296	1	0	0	0	0	0.8588652213940701	0.8723973112380664
RKF011	RKC040	17.009306	27.002606	2	17.009306	1	17.009306	1	0	0	0.707653891264046	0.8808469852319877
HNJ014	RKF042	13.9028	26.950203097152716	2	26.950203097152716	2	0	0	0	0	0.7933991651217636	0.8349412936829228
RKF147	RKF194	26.901498	26.901498	1	26.901498	1	26.901498	1	26.901498	1	0.8881237940297378	0.903333207218796
RKF013	RKC002	26.870906	26.870906	1	26.870906	1	26.870906	1	26.870906	1	0.7564223828080663	0.9120729446483296
RKF042	RKC002	26.845193	26.845193	1	26.845193	1	26.845193	1	26.845193	1	0.8349412936829228	0.9120729446483296
RKF049	RKC040	26.842594	26.842594	1	26.842594	1	26.842594	1	26.842594	1	0.6234976605753345	0.8808469852319877
RKF042	RKC031	26.839805	26.839805	1	26.839805	1	26.839805	1	26.839805	1	0.8349412936829228	0.913119695307278
RKF038	RKC038	17.720705	26.8280086	2	17.720705	1	17.720705	1	0	0	0.7456143669680804	0.914607846846506
RKF055	RKF135	26.815602	26.815602	1	26.815602	1	26.815602	1	26.815602	1	0.8272356954586155	0.8867491455740103
RKF040	RKC039	14.274406433105469	26.78680443310547	2	26.78680443310547	2	0	0	0	0	0.6047065945291513	0.9075075984008676
RKF042	RKC045	26.746404	26.746404	1	26.746404	1	26.746404	1	26.746404	1	0.8349412936829228	0.9039511684511874
RKF105	RKF176	26.726502000000004	26.726502000000004	1	26.726502000000004	1	26.726502000000004	1	26.726502000000004	1	0.7379844374661068	0.7850377713038982
RKF173	RKF129	26.718998	26.718998	1	26.718998	1	26.718998	1	26.718998	1	0.8339071544776967	0.8947195843264854
RKF190	RKF132	26.614416	26.614416	1	26.614416	1	26.614416	1	26.614416	1	0.6623535494936501	0.9051997023696922
RKF181	RKF109	16.5592	26.6021	2	16.5592	1	16.5592	1	0	0	0.834298109543087	0.862081142093249
RKF007	RKF190	26.53799653053283	26.53799653053283	1	26.53799653053283	1	26.53799653053283	1	26.53799653053283	1	0.6250362579294515	0.6623535494936501
KFJ032	KFJ045	26.298892	26.298892	1	26.298892	1	26.298892	1	26.298892	1	0.8813388319271562	0.8985156318968888
RKF064	RKF195	26.278597	26.278597	1	26.278597	1	26.278597	1	26.278597	1	0.6012006103943601	0.8762816389845257
RKF144	RKC027	26.242396	26.242396	1	26.242396	1	26.242396	1	26.242396	1	0.5732410174920863	0.6432219741969657
RKC030	RKF199	26.044095	26.044095	1	26.044095	1	26.044095	1	26.044095	1	0.7986707527776726	0.8234396478882121
RKF162	RKF015	13.7669	26.043599	2	26.043599	2	0	0	0	0	0.8697615174101119	0.8858663438134514
RKF139	RKF162	15.8836	25.969898	2	15.8836	1	0	0	0	0	0.8723973112380664	0.8697615174101119
RKF067	RKC014	25.951403	25.951403	1	25.951403	1	25.951403	1	25.951403	1	0.7936766171036536	0.9027909147087384
RKC033	RKF038	17.478895	25.844592	2	17.478895	1	17.478895	1	0	0	0.5941381963098886	0.7456143669680804
RKC026	RKF141	25.737	25.737	1	25.737	1	25.737	1	25.737	1	0.8928657006293116	0.8961572900508241
RKF198	RKC051	25.5958	25.5958	1	25.5958	1	25.5958	1	25.5958	1	0.872283808154566	0.8862951332400085
RKC011	RKC032	25.579400000000003	25.579400000000003	1	25.579400000000003	1	25.579400000000003	1	25.579400000000003	1	0.8776562874402533	0.9009748653727316
RKF063	RKC016	25.49579739570617	25.49579739570617	1	25.49579739570617	1	25.49579739570617	1	25.49579739570617	1	0.8649061077270377	0.900899196650398
RKF158	RKF002	13.0249	25.3483004	2	25.3483004	2	0	0	0	0	0.7125345238545647	0.8210308602272584
RKF067	RKC024	25.346696	25.346696	1	25.346696	1	25.346696	1	25.346696	1	0.7936766171036536	0.820501179170923
KFJ008	KFJ041	8.584999999999999	25.194395000000004	3	0	0	0	0	0	0	0.6727327759070788	0.8680841940650499
RKF164	RKF121	14.644301	25.06040040000001	2	14.644301	1	0	0	0	0	0.7855926752676781	0.8931431526112015
RKF007	RKC043	16.783202	25.034899	2	16.783202	1	16.783202	1	0	0	0.6250362579294515	0.9098785517006546
RKC047	RKC016	13.9065	24.9976965	2	13.9065	1	0	0	0	0	0.8680463597038831	0.900899196650398
RKF007	RKF237	16.4361	24.956	2	16.4361	1	16.4361	1	0	0	0.6250362579294515	0.8981751226463874
RKF164	RKF109	16.478801	24.955601	2	16.478801	1	16.478801	1	0	0	0.7855926752676781	0.862081142093249
RKF153	RKF029	24.913597000000003	24.913597000000003	1	24.913597000000003	1	24.913597000000003	1	24.913597000000003	1	0.8666212654332665	0.88162889536276845
KFJ028	KFJ015	16.23009443283081	24.47639703283081	2	16.23009443283081	1	16.23009443283081	1	0	0	0.6515833680148311	0.9219603243665896
RKF088	RKF196	13.879192000000002	24.410093	2	13.879192000000002	1	0	0	0	0	0.8226829606648759	0.8742133605740734
RKF139	RKC017	24.358511	24.358511	1	24.358511	1	24.358511	1	24.358511	1	0.8723973112380664	0.8847565358858915
RKF081	RKF194	13.4658	24.334898	2	13.4658	1	0	0	0	0	0.6682304869282282	0.903333207218796
RKF081	RKF121	13.462	24.328302	2	13.462	1	0	0	0	0	0.6682304869282282	0.8931431526112015
RKF163	RKF121	13.759601	24.3083	2	13.759601	1	0	0	0	0	0.6917886824814297	0.8931431526112015
RKC017	RKF157	24.27249	24.27249	1	24.27249	1	24.27249	1	24.27249	1	0.8847565358858915	0.921228860050698
RKF163	HNJ026	15.6261	24.21869963035583	2	15.6261	1	0	0	0	0	0.6917886824814297	0.8908730909411928
RKF158	RKC017	24.214196	24.214196	1	24.214196	1	24.214196	1	24.214196	1	0.7125345238545647	0.8847565358858915
RKF020	RKC051	24.202797	24.202797	1	24.202797	1	24.202797	1	24.202797	1	0.8534044619323269	0.8862951332400085
RKF218	RKC051	24.114299	24.114299	1	24.114299	1	24.114299	1	24.114299	1	0.7906750911177531	0.8862951332400085
KUP022	KFJ012	12.473804	24.094701	2	12.473804	1	0	0	0	0	0.7754152321138058	0.871350560579118
RKF164	HNJ026	15.5738	24.043	2	15.5738	1	0	0	0	0	0.7855926752676781	0.8908730909411928
RKF042	RKF153	24.001598	24.001598	1	24.001598	1	24.001598	1	24.001598	1	0.8349412936829228	0.8666212654332665
KUP007	RKF183	14.442503	23.981797	2	14.442503	1	0	0	0	0	0.8961699015045465	0.912136001916941
RKF173	RKF117	12.4341	23.938998965358728	2	12.4341	1	0	0	0	0	0.8339071544776967	0.9103325640346562
RKF156	RKC047	23.888505	23.888505	1	23.888505	1	23.888505	1	23.888505	1	0.6884592586987502	0.8680463597038831
KUP003	KFJ039	23.779899	23.779899	1	23.779899	1	23.779899	1	23.779899	1	0.7313382013544701	0.7446432850314656
RKF016	RKF089	12.083602	23.757005	2	12.083602	1	0	0	0	0	0.8520802592914886	0.8822468565951598
KFJ032	KUP004	14.424407482147211	23.65530748214721	2	14.424407482147211	1	0	0	0	0	0.8813388319271562	0.8794218909613711
KUP005	KUP004	23.639801	23.639801	1	23.639801	1	23.639801	1	23.639801	1	0.8391030734112721	0.8794218909613711
RKF034	RKF162	23.5686	23.5686	1	23.5686	1	23.5686	1	23.5686	1	0.8514370751516527	0.8697615174101119
KUP027	HNJ002	14.525002	23.5481975	2	14.525002	1	0	0	0	0	0.8822216336877152	0.903421487394852
RKF209	RKF153	23.540401	23.540401	1	23.540401	1	23.540401	1	23.540401	1	0.8416758099706153	0.8666212654332665
RKC011	RKC026	23.478502	23.478502	1	23.478502	1	23.478502	1	23.478502	1	0.8776562874402533	0.8928657006293116
RKF158	RKF142	12.4576	23.4404025	2	12.4576	1	0	0	0	0	0.7125345238545647	0.8843655808205012
RKF010	RKF153	23.433197	23.433197	1	23.433197	1	23.433197	1	23.433197	1	0.821850604719206	0.8666212654332665
RKC027	RKC026	23.398602	23.398602	1	23.398602	1	23.398602	1	23.398602	1	0.6432219741969657	0.8928657006293116
RKF014	RKC026	23.2822	23.2822	1	23.2822	1	23.2822	1	23.2822	1	0.8685255949453293	0.8928657006293116
RKF148	KUP027	14.593202	23.236102	2	14.593202	1	0	0	0	0	0.8562924848347269	0.8822216336877152
RKF162	RKF159	23.201495	23.201495	1	23.201495	1	23.201495	1	23.201495	1	0.8697615174101119	0.8820324618818811
RKF218	RKC047	23.054194	23.054194	1	23.054194	1	23.054194	1	23.054194	1	0.7906750911177531	0.8680463597038831
RKF198	RKC047	23.046398	23.046398	1	23.046398	1	23.046398	1	23.046398	1	0.872283808154566	0.8680463597038831
RKF099	RKF153	22.990403	22.990403	1	22.990403	1	22.990403	1	22.990403	1	0.7340622753584806	0.8666212654332665
RKF209	RKF089	11.629903	22.984409	2	0	0	0	0	0	0	0.8416758099706153	0.8822468565951598
KFJ049	KFJ032	14.305604	22.9558056	2	14.305604	1	0	0	0	0	0.7891238823099138	0.8813388319271562
RKF062	RKF172	11.532	22.94959902238845	2	0	0	0	0	0	0	0.6632363512542091	0.7945972532253793
RKF047	RKC028	22.933	22.933	1	22.933	1	22.933	1	22.933	1	0.8884012460116277	0.9073184265950336
RKC039	RKC023	22.8912	22.8912	1	22.8912	1	22.8912	1	22.8912	1	0.9075075984008676	0.918340837148298
RKC047	RKC023	22.8894	22.8894	1	22.8894	1	22.8894	1	22.8894	1	0.8680463597038831	0.918340837148298
RKF196	RKF089	22.7988	22.7988	1	22.7988	1	22.7988	1	22.7988	1	0.8742133605740734	0.8822468565951598
RKF124	RKF089	22.7988	22.7988	1	22.7988	1	22.7988	1	22.7988	1	0.880720870694765	0.8822468565951598
KFJ020	KUP022	13.091207	22.795308	2	13.091207	1	0	0	0	0	0.6489601856405988	0.7754152321138058
RKF053	RKF089	22.714198	22.714198	1	22.714198	1	22.714198	1	22.714198	1	0.8665203738034883	0.8822468565951598
HNJ014	RKF191	13.30649852752685	22.63869952752685	2	13.30649852752685	1	0	0	0	0	0.7933991651217636	0.8717793500056752
KUP027	RKF237	14.003098	22.625095	2	14.003098	1	0	0	0	0	0.8822216336877152	0.8981751226463874
RKF007	RKF136	13.883996000000002	22.543797	2	13.883996000000002	1	0	0	0	0	0.6250362579294515	0.846745614366968
RKF098	RKF121	14.5139	22.529497	2	14.5139	1	0	0	0	0	0.8645529870228141	0.8931431526112015
RKF023	RKF029	13.120002	22.51131	2	13.120002	1	0	0	0	0	0.8495075227321454	0.88162889536276845
RKF011	RKF155	22.490299	22.490299	1	22.490299	1	22.490299	1	22.490299	1	0.707653891264046	0.8712748918567843
RKF023	RKF210	12.496096	22.483903	2	12.496096	1	0	0	0	0	0.8495075227321454	0.8723720883306219
RKF011	RKF153	22.481698	22.481698	1	22.481698	1	22.481698	1	22.481698	1	0.707653891264046	0.8666212654332665
RKC051	RKF037	13.4166	22.4365	2	13.4166	1	0	0	0	0	0.8862951332400085	0.8975193270528293
RKF029	RKC002	12.817301	22.3063016	2	12.817301	1	0	0	0	0	0.88162889536276845	0.9120729446483296
RKF010	RKC051	22.302702	22.302702	1	22.302702	1	22.302702	1	22.302702	1	0.821850604719206	0.8862951332400085
RKF049	KUP003	12.999105	22.302317	2	12.999105	1	0	0	0	0	0.6234976605753345	0.7313382013544701
RKF153	RKF191	22.301802	22.301802	1	22.301802	1	22.301802	1	22.301802	1	0.8666212654332665	0.8717793500056752
KFJ050	KUP027	11.9905055	22.16220502392578	2	0	0	0	0	0	0	0.7974600532203348	0.8822216336877152
KFJ039	KUP027	22.138202	22.138202	1	22.138202	1	22.138202	1	22.138202	1	0.7446432850314656	0.8822216336877152
RKC051	RKF047	12.510502	22.035801	2	12.510502	1	0	0	0	0	0.8862951332400085	0.8884012460116277
RKF105	HNJ010	21.89151	21.89151	1	21.89151	1	21.89151	1	21.89151	1	0.7379844374661068	0.8756258433909677
KFJ049	KFJ006	12.156399	21.831097	2	12.156399	1	0	0	0	0	0.7891238823099138	0.9008865851966756
RKF014	RKC046	21.801305000000003	21.801305000000003	1	21.801305000000003	1	21.801305000000003	1	21.801305000000003	1	0.8685255949453293	0.8943034063536504
KFJ040	RKC012	13.379797339439389	21.74719833943939	2	13.379797339439389	1	0	0	0	0	0.8897002257450216	0.8967500283757709
KFJ017	RKC012	13.378998637199398	21.7463996371994	2	13.378998637199398	1	0	0	0	0	0.8991462045830023	0.8967500283757709
RKF038	RKC030	12.462598	21.628803	2	12.462598	1	0	0	0	0	0.7456143669680804	0.7986707527776726
RKF015	RKF029	21.562499	21.562499	1	21.562499	1	21.562499	1	21.562499	1	0.8858663438134514	0.88162889536276845
RKF034	RKC020	11.951	21.553201	2	0	0	0	0	0	0	0.8514370751516527	0.9128674662328328
RKF142	RKC043	21.514499	21.514499	1	21.514499	1	21.514499	1	21.514499	1	0.8843655808205012	0.9098785517006546
KUP022	KFJ041	12.0743	21.497401	2	12.0743	1	0	0	0	0	0.7754152321138058	0.8680841940650499
RKF055	RKF141	11.916998	21.4723974	2	0	0	0	0	0	0	0.8272356954586155	0.8961572900508241
RKF210	RKC038	21.343598	21.343598	1	21.343598	1	21.343598	1	21.343598	1	0.8723720883306219	0.914607846846506
