iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
RKF021	RKF170	24.68709945678711	24.68709945678711	1	24.68709945678711	1	24.68709945678711	1	24.68709945678711	1
RKF051	RKF259	14.61479663848877	24.6550977230072	2	14.61479663848877	1	0	0	0	0
KUP001	KFJ012	16.30609631538391	24.62449669837951	2	16.30609631538391	1	16.30609631538391	1	0	0
RKF220	RKF181	24.59609508514404	24.59609508514404	1	24.59609508514404	1	24.59609508514404	1	24.59609508514404	1
RKF259	RKF273	13.3372962474823	24.54118132591247	2	13.3372962474823	1	0	0	0	0
KFJ028	KFJ015	16.23009443283081	24.4763970375061	2	16.23009443283081	1	16.23009443283081	1	0	0
RKF058	RKF142	24.441298842430108	24.441298842430108	1	24.441298842430108	1	24.441298842430108	1	24.441298842430108	1
RKF246	RKF259	14.738398790359488	24.43850636482238	2	14.738398790359488	1	0	0	0	0
RKF088	RKF196	13.87919187545776	24.410092830657952	2	13.87919187545776	1	0	0	0	0
RKF006	KUP026	14.51729536056518	24.38030242919921	2	14.51729536056518	1	0	0	0	0
RKC033	RKF170	24.37689900398254	24.37689900398254	1	24.37689900398254	1	24.37689900398254	1	24.37689900398254	1
RKF170	RKC031	24.36849474906921	24.36849474906921	1	24.36849474906921	1	24.36849474906921	1	24.36849474906921	1
RKF170	RKF238	24.36849474906921	24.36849474906921	1	24.36849474906921	1	24.36849474906921	1	24.36849474906921	1
RKF139	RKC017	24.35851097106933	24.35851097106933	1	24.35851097106933	1	24.35851097106933	1	24.35851097106933	1
RKF081	RKF194	13.46579939126968	24.33489710092544	2	13.46579939126968	1	0	0	0	0
RKF081	RKF121	13.46199959516525	24.32830184698104	2	13.46199959516525	1	0	0	0	0
RKF163	RKF121	13.75960111618042	24.30830001831054	2	13.75960111618042	1	0	0	0	0
RKC017	RKF157	24.27248954772949	24.27248954772949	1	24.27248954772949	1	24.27248954772949	1	24.27248954772949	1
RKF163	HNJ026	15.6260997056961	24.21869933605193	2	15.6260997056961	1	0	0	0	0
RKF158	RKC017	24.21419620513916	24.21419620513916	1	24.21419620513916	1	24.21419620513916	1	24.21419620513916	1
RKF020	RKC051	24.20279681682586	24.20279681682586	1	24.20279681682586	1	24.20279681682586	1	24.20279681682586	1
RKF218	RKC051	24.1142988204956	24.1142988204956	1	24.1142988204956	1	24.1142988204956	1	24.1142988204956	1
RKF276	RKO003	24.10089969635009	24.10089969635009	1	24.10089969635009	1	24.10089969635009	1	24.10089969635009	1
KUP022	KFJ012	12.47380375862121	24.09470081329345	2	12.47380375862121	1	0	0	0	0
RKF164	HNJ026	15.57379961013794	24.04299974441528	2	15.57379961013794	1	0	0	0	0
RKF163	RKF215	24.02610145509243	24.02610145509243	1	24.02610145509243	1	24.02610145509243	1	24.02610145509243	1
RKF084	RKC012	24.0230992436409	24.0230992436409	1	24.0230992436409	1	24.0230992436409	1	24.0230992436409	1
RKF042	RKF153	24.00159835815429	24.00159835815429	1	24.00159835815429	1	24.00159835815429	1	24.00159835815429	1
RKF058	RKF020	13.40440213680267	23.9882081747055	2	13.40440213680267	1	0	0	0	0
KUP007	RKF183	14.44250345230102	23.9817976951599	2	14.44250345230102	1	0	0	0	0
RKF173	RKF117	12.43410068564117	23.938999650999897	2	12.43410068564117	1	0	0	0	0
RKF156	RKC047	23.88850450515747	23.88850450515747	1	23.88850450515747	1	23.88850450515747	1	23.88850450515747	1
KUP003	KFJ039	23.779898881912228	23.779898881912228	1	23.779898881912228	1	23.779898881912228	1	23.779898881912228	1
RKF016	RKF089	12.08360195159912	23.757004737854	2	12.08360195159912	1	0	0	0	0
KFJ032	KUP004	14.424407482147211	23.65530729293822	2	14.424407482147211	1	0	0	0	0
KUP005	KUP004	23.639801144599907	23.639801144599907	1	23.639801144599907	1	23.639801144599907	1	23.639801144599907	1
RKF200	RKO014	23.61530065536499	23.61530065536499	1	23.61530065536499	1	23.61530065536499	1	23.61530065536499	1
RKF034	RKF162	23.568600416183468	23.568600416183468	1	23.568600416183468	1	23.568600416183468	1	23.568600416183468	1
KUP027	HNJ002	14.52500224113464	23.54819774627685	2	14.52500224113464	1	0	0	0	0
RKF209	RKF153	23.540401458740227	23.540401458740227	1	23.540401458740227	1	23.540401458740227	1	23.540401458740227	1
KFJ024	KFJ033	14.050495624542233	23.49319458007811	2	14.050495624542233	1	0	0	0	0
RKC011	RKC026	23.47850203514099	23.47850203514099	1	23.47850203514099	1	23.47850203514099	1	23.47850203514099	1
HNJ014	RKF084	12.00569868087768	23.4754979610443	2	12.00569868087768	1	0	0	0	0
RKO004	RKO003	23.458993434906	23.458993434906	1	23.458993434906	1	23.458993434906	1	23.458993434906	1
RKF158	RKF142	12.45760023593902	23.44040274620055	2	12.45760023593902	1	0	0	0	0
RKF010	RKF153	23.43319654464721	23.43319654464721	1	23.43319654464721	1	23.43319654464721	1	23.43319654464721	1
RKF254	RKF273	12.2057020664215	23.40958714485167	2	12.2057020664215	1	0	0	0	0
RKC027	RKC026	23.39860200881958	23.39860200881958	1	23.39860200881958	1	23.39860200881958	1	23.39860200881958	1
RKF084	RKF018	15.191090106964111	23.34150075912475	2	15.191090106964111	1	0	0	0	0
RKF080	RKF147	23.34059979766607	23.34059979766607	1	23.34059979766607	1	23.34059979766607	1	23.34059979766607	1
RKF014	RKC026	23.28220009803772	23.28220009803772	1	23.28220009803772	1	23.28220009803772	1	23.28220009803772	1
RKF148	KUP027	14.59320187568664	23.236101865768426	2	14.59320187568664	1	0	0	0	0
RKF162	RKF159	23.20149540901184	23.20149540901184	1	23.20149540901184	1	23.20149540901184	1	23.20149540901184	1
RKF218	RKC047	23.05419445037841	23.05419445037841	1	23.05419445037841	1	23.05419445037841	1	23.05419445037841	1
RKC047	RKF198	23.04639816284179	23.04639816284179	1	23.04639816284179	1	23.04639816284179	1	23.04639816284179	1
KFJ008	KUP026	11.537498235702513	23.03289771080016	2	0	0	0	0	0	0
RKF099	RKF153	22.99040257930755	22.99040257930755	1	22.99040257930755	1	22.99040257930755	1	22.99040257930755	1
RKF209	RKF089	11.6299033164978	22.98440933227538	2	0	0	0	0	0	0
KFJ049	KFJ032	14.3056035041809	22.95580506324767	2	14.3056035041809	1	0	0	0	0
RKF062	RKF172	11.53199970722198	22.94959872961043	2	0	0	0	0	0	0
RKF047	RKC028	22.93300032615661	22.93300032615661	1	22.93300032615661	1	22.93300032615661	1	22.93300032615661	1
RKC039	RKC023	22.891199588775628	22.891199588775628	1	22.891199588775628	1	22.891199588775628	1	22.891199588775628	1
RKC047	RKC023	22.88939952850341	22.88939952850341	1	22.88939952850341	1	22.88939952850341	1	22.88939952850341	1
RKF089	RKF124	22.798800468444817	22.798800468444817	1	22.798800468444817	1	22.798800468444817	1	22.798800468444817	1
RKF196	RKF089	22.798800468444817	22.798800468444817	1	22.798800468444817	1	22.798800468444817	1	22.798800468444817	1
KFJ020	KUP022	13.09120655059814	22.79530763626098	2	13.09120655059814	1	0	0	0	0
RKF053	RKF089	22.714197635650628	22.714197635650628	1	22.714197635650628	1	22.714197635650628	1	22.714197635650628	1
RKF201	RKF145	13.08859884738922	22.69970476627349	2	13.08859884738922	1	0	0	0	0
HNJ014	RKF191	13.30649852752685	22.63869941234588	2	13.30649852752685	1	0	0	0	0
KUP027	RKF237	14.00309801101684	22.625094652175893	2	14.00309801101684	1	0	0	0	0
RKF265	RKF260	13.43089342117309	22.61879444122313	2	13.43089342117309	1	0	0	0	0
RKF007	RKF136	13.88399600982666	22.5437968969345	2	13.88399600982666	1	0	0	0	0
RKF098	RKF121	14.5138993859291	22.52949625253676	2	14.5138993859291	1	0	0	0	0
RKF023	RKF029	13.12000155448913	22.511309385299672	2	13.12000155448913	1	0	0	0	0
KFJ005	KFJ033	13.112998008728018	22.51009941101073	2	13.112998008728018	1	0	0	0	0
RKF011	RKF155	22.49029874801635	22.49029874801635	1	22.49029874801635	1	22.49029874801635	1	22.49029874801635	1
RKF023	RKF210	12.49609589576721	22.48390316963195	2	12.49609589576721	1	0	0	0	0
RKF011	RKF153	22.48169779777526	22.48169779777526	1	22.48169779777526	1	22.48169779777526	1	22.48169779777526	1
RKC051	RKF037	13.416600227355948	22.43650034070014	2	13.416600227355948	1	0	0	0	0
RKF164	RKF215	22.43099994957447	22.43099994957447	1	22.43099994957447	1	22.43099994957447	1	22.43099994957447	1
RKF076	RKF192	13.677501678466792	22.42100238800048	2	13.677501678466792	1	0	0	0	0
RKF102	RKC021	13.87139558792114	22.36579656600951	2	13.87139558792114	1	0	0	0	0
RKF193	RKF136	22.31619358062744	22.31619358062744	1	22.31619358062744	1	22.31619358062744	1	22.31619358062744	1
RKF029	RKC002	12.81730025075376	22.30630059493705	2	12.81730025075376	1	0	0	0	0
RKF010	RKC051	22.302702069282528	22.302702069282528	1	22.302702069282528	1	22.302702069282528	1	22.302702069282528	1
RKF049	KUP003	12.999105453491213	22.30231761932373	2	12.999105453491213	1	0	0	0	0
RKF153	RKF191	22.30180203914642	22.30180203914642	1	22.30180203914642	1	22.30180203914642	1	22.30180203914642	1
RKF246	RKF254	12.587296962738028	22.28740453720092	2	12.587296962738028	1	0	0	0	0
RKF193	RKF117	12.44390066713094	22.19820078462361	2	12.44390066713094	1	0	0	0	0
RKO010	RKO004	22.1776008605957	22.1776008605957	1	22.1776008605957	1	22.1776008605957	1	22.1776008605957	1
RKF228	RKF136	22.16370105743408	22.16370105743408	1	22.16370105743408	1	22.16370105743408	1	22.16370105743408	1
KFJ050	KUP027	11.99050545692443	22.16220498085021	2	0	0	0	0	0	0
KFJ039	KUP027	22.13820219039917	22.13820219039917	1	22.13820219039917	1	22.13820219039917	1	22.13820219039917	1
HNJ014	RKF223	22.0706969499588	22.0706969499588	1	22.0706969499588	1	22.0706969499588	1	22.0706969499588	1
RKF243	RKF051	22.05610275268554	22.05610275268554	1	22.05610275268554	1	22.05610275268554	1	22.05610275268554	1
RKF047	RKC051	12.51050233840942	22.03580178320407	2	12.51050233840942	1	0	0	0	0
HNJ015	RKF223	21.99749648571014	21.99749648571014	1	21.99749648571014	1	21.99749648571014	1	21.99749648571014	1
RKF066	RKF159	21.99259996414184	21.99259996414184	1	21.99259996414184	1	21.99259996414184	1	21.99259996414184	1
RKF076	RKF117	12.404300691559907	21.9364006537944	2	12.404300691559907	1	0	0	0	0
RKF105	HNJ010	21.89151048660278	21.89151048660278	1	21.89151048660278	1	21.89151048660278	1	21.89151048660278	1
RKF242	RKO007	21.878695487976067	21.878695487976067	1	21.878695487976067	1	21.878695487976067	1	21.878695487976067	1
RKF223	HNJ026	21.87429666519165	21.87429666519165	1	21.87429666519165	1	21.87429666519165	1	21.87429666519165	1
RKF163	KUP016	21.86570167541504	21.86570167541504	1	21.86570167541504	1	21.86570167541504	1	21.86570167541504	1
KUP026	KFJ032	11.33480072021484	21.854305267333977	2	0	0	0	0	0	0
KFJ049	KFJ006	12.15639967122115	21.83109778561629	2	12.15639967122115	1	0	0	0	0
RKF014	RKC046	21.8013048171997	21.8013048171997	1	21.8013048171997	1	21.8013048171997	1	21.8013048171997	1
KFJ040	RKC012	13.379797339439389	21.74719870090484	2	13.379797339439389	1	0	0	0	0
KFJ017	RKC012	13.378998637199398	21.74639999866485	2	13.378998637199398	1	0	0	0	0
KFJ027	KUP004	13.58839273452758	21.73459529876708	2	13.58839273452758	1	0	0	0	0
